keyDate,keyForward_user,keyID,keyUserID,keyImg,keyVideo,Ano,keyText
2021-09-06T04:50:11Z,,-1001187457891,,Sem imagem,0b0101100101010001110011001111110011000010010011010110001101000000,2021,"
COM SUAS CABEÇAS"
2021-09-06T02:02:35Z,,-1001187457891,,Sem imagem,0b0000100101101001111101101011011010001001111111011111000000000000,2021,"
Mas o que isso? Kill Gates"
2021-09-03T18:58:32Z,,-1001187457891,,Sem imagem,0b1001100011110001100011001011000000010000000000010001101111101011,2021,"
Queremos que este povo seja amante da paz, porém ao mesmo tempo corajoso. 👀"
2021-09-05T18:04:47Z,,-1001187457891,,Sem imagem,0b1110011100111000111111111100111101111110111101110000000011111111,2021,"
Entrevista com uma ex-funcionário da Pfizer 👀 25 minutos!"
2021-09-03T18:53:09Z,,-1001187457891,,Sem imagem,0b1000010010001100111111111111111100001100101100000000000100000000,2021,"
Estratégia do medo fascista para controlar as pessoas! ⚠️"
2021-09-06T23:10:31Z,,-1001187457891,,Sem imagem,0b1111111100000000000000000001111111111111000000001111111100000000,2021,"
É isso que você está disposto a deixar que as elites comunistas globalistas da NOM façam à sua família?

Então o que você está fazendo para ajudar a detê-los?

A Nova Ordem Mundial, continua fazendo isso agora com as vacibas.

Qual é o crime daquelas pessoas no caminhão?

Será que o Adolf Hitler, era o malvadão como muitos falam até hoje? 

A ONU, WEF, CDC, FDA, Google, Facebook, Twitter, CCP, etc.  Eles não comentem tal crueldade e genocídio em massa hoje? 

Esses banqueiros malditos 👹 ✡"
2021-09-05T02:49:36Z,,-1001187457891,,Sem imagem,0b1101000000010000111111111000011100000110001011110000000010000000,2021,"
IPhone 5G radiation. ⚠️"
2021-09-02T01:37:55Z,,-1001187457891,,Sem imagem,0b1010101010101010101010101011111010111010001010101010100010101000,2021,"
Tudo em nome da ONU, WEF, New World Order. 🤬🤬🤬"
2021-09-06T13:48:26Z,,-1001244422485,,Sem imagem,Sem imagem,2021,"Por Filipe G. Martins. Assessor Especial do Presidente da República.  Jun de 2020.

1. Clausewitz dizia que a política é a continuação da guerra por 
outros meios (ou vice e versa) e, em que pese ouvirmos com frequência que isso não passa de uma metáfora inteligente, acredito que o general prussiano nos ofereceu uma das descrições mais exatas da política moderna.

2. A política normalmente se reveste de um manto de civilidade que, apesar de estar brutalmente distante da realidade e talvez justamente por isso, serve apenas para encobrir sua verdadeira natureza e impedir que as pessoas comuns enxerguem além das aparências e externalidades.

3. Normalmente a polidez e a afetação de escândalo e preocupação com as ""instituições"" servem apenas para ocultar o que está por trás da aparência de normalidade com que os detentores do poder mascaram os meios, mais do que sórdidos, que eles utilizam para se manter no poder.

4. E que meios são esses? Basta lembrar de nossa história recente: a mentira, a dissimulação, a trapaça, a manipulação, o assassinato de reputações, a censura, o controle hegemônico da informação, a corrupção, o homicídio, a associação com o banditismo... a lista é infindável.

5. Essa realidade oculta é exposta quando surgem novas forças políticas porque, quando o são de fato novas, estas forças surgem sempre como expressão de um grupo de outsiders que jamais será capaz de chegar ao poder se aceitar esse jogo de aparências sem desmascará-lo.

6. A vitória de um outsider só ocorre quando ele é capaz de remover o véu e expor publicamente a violência e a feiura escondidas por trás dessa tática de ocultação, revelando as condições concretas que corroem os próprios valores que o establishment dissimuladamente diz defender.

7. No Brasil não foi diferente. Com a chegada de Bolsonaro à Presidência, começamos a ter um vislumbre do sórdido jogo de ocultação que permitiu à esquerda estabelecer sua hegemonia, aparelhar as instituições e se amalgamar com aqueles que nos dominam politica e estatutariamente.

8. Eis o grande drama do nosso momento histórico: o PR Bolsonaro chegou onde chegou por expor sem pudor a podridão do establishment, mas, agora, muitos exigem que ele adote uma linguagem apaziguadora e afague o establishment para, em troca, poder exercer seu direito de governar.

9. Acontece que esse direito não foi dado a ele pelo establishment, que o despreza e deseja destruí-lo, mas pelo povo, que o elegeu justamente para limpar a política nacional dos males que, durante toda a sua vida, ele expôs e denunciou de forma crua e direta.

10. Caso aceite o jogo de aparências para agradar aqueles que querem negar aos conservadores que apoiam o governo até o direito de existir, o PR terá dificuldades para cumprir o que o povo espera dele. Caso cumpra o que o povo espera dele, não terá como agradar o establishment.

11. Só será possível avançar se fizermos da denúncia da natureza vil do poder do establishment a nossa maior arma e esmagarmos as aparências, deixando de lado as notinhas polidas e expusermos de modo claro e direto os métodos criminosos que muitos usam para se manter no poder.

12. Não dá mais para tratar como amigo da democracia quem, do topo de uma pilha de crimes, recorre a palavras polidas para disfarçar seus ataques a direitos fundamentais e a outros pilares que sustentam o regime democrático.

13. É hora de escancarar as entranhas do poder e exibir toda a podridão daqueles que agem e falam como se fossem a voz da moderação, da razoabilidade e da defesa da democracia. Isso não será feito com notas e tapinha nas costas, mas com a exposição nua e crua da realidade.
"
2021-09-04T20:35:14Z,,-1001244422485,,Sem imagem,Sem imagem,2021,"A Deputada Carla Zambelli terá que depor amanhã na PF. Não importa se a gente gosta ou não gosta dela, mas o fato é que ela nem teve acesso ao inquérito da PF que o Moraes mandou instaurar (ela não me parece perigosa como os amigos da alta Corte do Alexandre de Moraes). O caminhoneiro  Zé Trovão está preso, mais um jornalista preso- Wellington Macedo, chamado de forma pejorativa de “blogueiro”. O fato é que estamos em pleno ESTADO DE EXCEÇÃO causado pelo STF. Para manter os baderneiros contrários ao marco temporal (fakeindios, MST e representantes de ONGs) em Brasília, o STF, de forma maldosa e sabendo de possível confronto, sem parecer o fossa fétida  que é, mudou a data do julgamento para o dia 08/09 para manter a esquerda acampada no dia 07/09. Resumindo: Queremos voto impresso e auditável; queremos impeachment de Ministros que estão legislando; queremos o fim da Ditadura do STF; queremos que o Pacheco coloque em pauta a votação dos pedidos de impeachment dos Ministros; queremos o fim do inquérito das fake news! Enfim, queremos a nossa democracia e o respeito as liberdades individuais garantidos  pela CF no artigo 5; também queremos a criminalização do Comunismo no Brasil. Basta! #Dia7VaiSerGigante #VotoImpressoAuditávelJá #BolsonaroReeleito2022 #passaportesanitarionao
"
2021-09-05T10:20:00Z,,-1001244422485,,Sem imagem,Sem imagem,2021,"Compartilhem o site o quanto puder, precisamos furar a bolha de desinformação da imprensa que temos.
"
2021-09-02T13:25:47Z,,-1001258969680,,f4ead5501d1354ce55381553554c553655cb5d3cd0e2b91cca69aba5aab9ab85,Sem imagem,2021,"
NOVO - Israel, apesar da vacinação tripla de 26% de sua população adulta, relatou um novo recorde diário de contagem de casos COVID-19 (40% maior do que o pico no inverno).

😂🤦🏻‍♂️🐑"
2021-09-02T13:26:49Z,,-1001258969680,,beb2403b446c9d11e26d0a9a03fa63a80dd6b7fb967268f6eb596cc2c9813a95,Sem imagem,2021,"
😂👍🏻"
2021-09-04T13:29:54Z,,-1001258969680,,e16a6078a67d8f83de908e97d98639a631e571a127e1c679c61f069ade1e8616,Sem imagem,2021,"
👀

-4 de Setembro, 2021-

PRONUNCIAMENTO DE DONALD J. TRUMP, 45º PRESIDENTE DOS ESTADOS UNIDOS DA AMÉRICA

Consertem 2020 primeiro!"
2021-09-07T03:01:41Z,,-1001258969680,,c389a6de5b3119e7b824e1b234df470c26d9336d8f26d96044b705f298c4edc7,Sem imagem,2021,"
7 de Setembro!

Prontos pra nossa independência?"
2021-09-07T20:27:18Z,,-1001258969680,,abff691f42104600708c11de280f6bff6215529c909e958be7fbe40397ed9b9c,Sem imagem,2021,"
NÃO TEM VOLTA AGORA... 🔥🔥🔥🇧🇷"
2021-09-08T02:46:26Z,,-1001258969680,,d39c4a9ec963f063d8b4cfbc4ffe775a373099213867c065c119539b1b268126,Sem imagem,2021,"
QUE CENA LINDA PESSOAL!"
2021-09-01T15:48:59Z,,-1001190125742,,Sem imagem,Sem imagem,2021,"
Resumo dos nossos trabalhos no mês de agosto."
2021-09-07T13:58:24Z,despertareinevitavel,-1001164631053,,Sem imagem,0b0101111111101110100110111001100100011011010111101101100010001000,2021,"
⚡️🇧🇷⚡️ BOLSONARO SOBREVOANDO A ESPLANADA."
2021-09-07T16:44:50Z,fimdostemposbrasil,-1001164631053,,Sem imagem,0b1001111010111110100110001111111100101001100110000010100011001000,2021,"
🇧🇷 Manifestantes tentaram se aproximar dos prédios do Congresso Nacional e Supremo Tribunal Federal - A polícia respondeu com gás lacrimogêneo e spray de pimenta para dispersar a multidão!

⛔ (Mensagem desrespeitosa ou fora do contexto, os usuários serão banidos)"
2021-09-01T19:12:34Z,,-1001258969680,,Sem imagem,Sem imagem,2021,"
Olha o destaque no Principal Jornal do Paquistão. 😂😂😂

🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰"
2021-09-03T13:15:13Z,,-1001258969680,,Sem imagem,Sem imagem,2021,"Bom dia Deploráveis Anons Brasileiros. Sexxxxtou!
O mundo um caos e nós aqui na #FéInabalavel do fim dos escuros. Timing é tudo.


Q !! mG7VJxZNCI ID: 000000 No.7362147 📁
23 de novembro de 2019 15:53:37 (EST)

Vai ser BÍBLICO!
O GRANDE DESPERTAR.
Q
"
2021-09-03T20:40:31Z,,-1001258969680,,Sem imagem,Sem imagem,2021,"
Este é o Talibã desfilando com o equipamento militar mais avançado do mundo, cortesia do governo Biden!"
2021-09-03T21:08:25Z,,-1001258969680,,Sem imagem,Sem imagem,2021,"
logo logo...😂"
2021-09-07T02:33:51Z,,-1001258969680,,Sem imagem,Sem imagem,2021,"
A cobra vai fumar junto com a onça bebendo água"
2021-09-07T02:42:14Z,,-1001258969680,,Sem imagem,Sem imagem,2021,"
CHEGANDO A HORA GENTE... 

Livros de História

NÓS VAMOS TRANSFORMAR ESSE NOSSO MARAVILHOSO PAÍS. 

#TodoPoderEmanadoPovo ESTÁ à todo VAPOR!!!!"
2021-09-07T18:33:55Z,,-1001258969680,,Sem imagem,Sem imagem,2021,"
AGORA: Patriota do Canal fazendo cobertura no metrô do povo indo em direção à Paulista.

Lindo demais!!!
🔥🔥🔥🇧🇷🇧🇷🇧🇷"
2021-09-07T17:43:28Z,,-1001164631053,,Sem imagem,0b1100110101111000000111101000011010011011100111111011000001000000,2021,"
Fortaleza..."
2021-09-07T17:37:25Z,despertareinevitavel,-1001164631053,,Sem imagem,0b0010111100101010101010101010101010101010101010101010100010101000,2021,"
⚡️🇧🇷⚡️ Rio de Janeiro ~ Copacabana ~ Brasil

07 de Setembro de 2021

Está só Começando!

🇧🇷⚡️🤜🏻🤛🏻⚡️🇧🇷"
2021-09-03T13:45:12Z,,-1001244563536,,e6ee6bb93db1c44481553c36cb392eab906643bcbc934bebb58c905b8530b459,Sem imagem,2021,"
CONSIDERANDO QUE SÃO 4 PESSOAS (BOLSONARO + 3 FILHOS), E 288 MÊSES, ISSO DÁ R$ 2,600,00 POR MÊS POR CADA UM DELES!!! MAIS NORMAL QUE ISSO, IMPOSSÍVEL!!!
#GloboLixo #GloboEsgoto"
2021-09-02T11:10:08Z,,-1001251518447,,Sem imagem,0b1100001101000000101111111100001100101000110111110101111000100111,2021,"
Quando falei sobre os G.R.I.N.S... muitos me perguntaram o que era a smart dust... “poeira” inteligente... que na VERDADE são micro e nano-robôs.

Menores do que um grãozinho de sal 🧂... Sim! Surreal né?

Eles são tão pequenos que podem ser comidos por um organismo unicelular parasita. 🤦🏻‍♀️

G.R.I.N.S é a abreviação de:

Genética 

Robótica 

Inteligência artificial 

Nanotecnologia... e...

Smart dust - poeira inteligente 

Então... Para quem não sabe o que é smart dust... aí vai... 😉"
2021-09-05T00:20:08Z,,-1001251518447,,Sem imagem,0b1111111101010101101010101010101010101010101010101010000000100000,2021,"
Boua Pergunta Mr. Cage!

Boua Pergunta! 🙂"
2021-09-05T14:37:28Z,,-1001251518447,,Sem imagem,0b0111110001110011110001110001110001110001110001110001110011000000,2021,"
⚡️ Acima de TODOS...

Eu Sou YAHUAH!

⚡️❤️⚡️"
2021-09-07T21:39:33Z,,-1001251518447,,Sem imagem,0b1111111111011011101110000010000000000000001111111111110001110000,2021,"
⚡️🇧🇷⚡️ Vitória ~ Espírito Santo ~ Brasil

07 de Setembro de 2021

🇧🇷⚡️🤜🏻🤛🏻⚡️🇧🇷"
2021-09-03T18:24:45Z,,-1001251518447,,Sem imagem,0b1110001110010100101010001111101100000000011101111000000011000000,2021,"
Tipo assim!

Ha Ha Ha 

😂😅🤣"
2021-09-05T15:34:42Z,,-1001251518447,,Sem imagem,0b0111101101001110011010100100111011011010010110100100001001011000,2021,"
⚡️🇧🇷⚡️ À TODOS os Cidadãos de Bem...

🇧🇷⚡️🤜🏻🤛🏻⚡️🇧🇷"
2021-09-07T16:11:20Z,,-1001251518447,,Sem imagem,0b1111011011110110111101101011011010111110100001001100000000000000,2021,"
⚡️🇧🇷⚡️ São Paulo ~ Avenida Paulista ~ Brasil

07 de Setembro de 2021

🇧🇷⚡️🤜🏻🤛🏻⚡️🇧🇷"
2021-09-04T02:07:30Z,,-1001251518447,,Sem imagem,0b1110111101010101111100010001011010000001111111110000000001100000,2021,"
⚡️🇧🇷⚡️ O Vídeo que STF censurou!

O jornalista Wellington Macedo foi preso por fazer este vídeo... e...

Alexandre de Moraes não gostou da VERDADE... então... mandou prender o profissional de imprensa.

Dia 07 de Setembro é por LIBERDADE!

Zé Trovão e outros também estão na lista para serem presos antes do 07/09.

Médicos... Cientistas... Jornalistas... Deputados... Cidadãos de Bem... 

Basta!

O Nosso Futuro está em Nossas Mãos Hoje.

JUNTOS SOMOS MAIS FORTES!

🇧🇷⚡️🤜🏻🤛🏻⚡️🇧🇷"
2021-09-04T18:19:42Z,,-1001251518447,,Sem imagem,0b1111011001110111100001110011111111101111000000010000000000000000,2021,"
⚡️🇧🇷⚡️ 07 de Setembro é só o Começo!

🇧🇷⚡️🤜🏻🤛🏻⚡️🇧🇷"
2021-09-04T22:44:37Z,,-1001251518447,,Sem imagem,0b0010111100101110100100010000110001100011011010001111000000000000,2021,"
⚡️🇧🇷⚡️ Não tentem sequer “pensar” em pisar em Nós...

Porque o Nosso Lema é:

“LIBERDADE ou morte”.

Queremos PAZ... mas...

Viemos nos Preparando para a Guerra.

A Nossa Pátria é Nosso Lar... a Nossa Nação... 

Trazemos no CorAção!

Então...

AME-A! 

ou deixe-A.

Chegou a Hora do Acerto de Contas!

Porque Além da Onça Beber Água... Vamos Fazer também a Cobra Fumar.

Que Assim Seja.

🇧🇷⚡️🤜🏻🤛🏻⚡️🇧🇷"
2021-09-05T18:47:13Z,,-1001251518447,,Sem imagem,0b1111101110111111111110101000101110001000100010001001100000001000,2021,"
⚡️🇧🇷⚡️ Brasil Acima de tudo...

O CRIADOR Acima de TODOS.

🇧🇷⚡️🤜🏻🤛🏻⚡️🇧🇷"
2021-09-06T11:02:32Z,,-1001251518447,,Sem imagem,0b0011111101111001101111110000001011111111100010001110010000101100,2021,"
⚡️🇧🇷⚡️ 07 de Setembro...

É Brasil! Brasil! Brasil!

LIVRE do comunismo... com a corja toda na cadeia.

🇧🇷⚡️🤜🏻🤛🏻⚡️🇧🇷"
2021-09-07T13:54:49Z,,-1001251518447,,Sem imagem,0b0101111111101110100110111001100100011011010111101101100010001000,2021,"
⚡️🇧🇷⚡️ BOLSONARO SOBREVOANDO A ESPLANADA."
2021-09-08T00:39:34Z,,-1001251518447,,Sem imagem,0b1111011100000000111111111110000100110000000100000000000000000000,2021,"
🇧🇷⚡️A VERDADE⚡️🇧🇷"
2021-09-02T02:12:20Z,FactorAnalysis,-1001457164464,,Sem imagem,0b1111111111000100101111111011101110111011111111110000000000000000,2021,"
30/08/2021 - PRONUNCIAMENTO NA CÂMARA DOS DEPUTADOS(Comissão de Seguridade Social e Família), SOBRE O PASSAPORTE SANITÁRIO.

- Carteira de Vacinação Digital e Certificado de Imunização.

Destaque para a brilhante colocação do especialista Hermes Rodrigues Nery quanto aos impactos desta pandemia sobre questões relacionadas a bioética por meio da qual identifica possibilidade para implementação de uma ditadura sanitária.

A era dos Biocratas"
2021-09-07T20:19:03Z,,-1001457164464,,Sem imagem,0b0111111100000100111111011111011000000000101111111000000010000000,2021,"
Copa"
2021-09-07T20:09:28Z,,-1001457164464,,Sem imagem,0b0011110011010010010011110111111010000011101011110000100100000000,2021,"
Discurso de Jair Bolsonaro na Av. Paulista no 7 de Setembro."
2021-09-07T20:22:07Z,,-1001457164464,,Sem imagem,0b1111111111011011111010000010000000000000001111111111110000110000,2021,"
Vitória, ES"
2021-09-05T02:10:00Z,,-1001457164464,,Sem imagem,0b0101010101010101111111101010100011111111000000001110100000101000,2021,"
Aquecimento Global em Israel."
2021-09-06T04:26:15Z,,-1001457164464,,Sem imagem,0b0011111100111111000001000010110110001101101111111110000000100000,2021,"
@aslantwitter"
2021-09-02T03:21:57Z,,-1001457164464,,Sem imagem,0b0000100100001001111101101011011011110110100000001100000000000000,2021,"
🚨Serviço de metrô de NYC suspenso em todas as linhas.

Todos os trens interromperam o serviço para todas as estações com efeito imediato.

As grandes inundações ocorridas em todas as linhas principais levaram à suspensão do serviço. Várias estações estão sendo evacuadas."
2021-09-02T15:56:01Z,,-1001457164464,,Sem imagem,0b1111111011111010111001111111111111111111111111110000001000000000,2021,"
Os restos do furacão Ida atingiram a área do metrô de Nova York na noite de quarta-feira, causando graves inundações. Nova York deve ser atingida pelos elementos novamente na sexta-feira, quando a tempestade tropical Elsa varre a região."
2021-09-07T11:03:55Z,,-1001457164464,,Sem imagem,0b1111101110110001101110001001111110010100101111100001000010000000,2021,"
Copacabana"
2021-09-01T13:34:38Z,,-1001525944806,,Sem imagem,0b0000000100100000111101010111111111000000001110100000111110000011,2021,"
Reações adversas das picada experimental “segura e eficaz” da Pf1zer: 
- Vasos quebrados por todo o corpo
- Nível de plaquetas inferior a 1
- Teve de fazer transfusão de sangue 

Mas fique tranquilo que o Ministro da “saúde”, 'Maucelo Queiboga', com selo de qualidade Anvi$a, garantem que os benefícios superam os riscos. Caso aconteça com você, lembre-se que a responsabilidade é sua 🤡
.
.
.
.
.
#reaçõesvacina #desperte #abrasuamente #pesquise #questione #libertesuamente #saiadamatrix #fraudemia 

Fontes: @mayrla_falcao 
t.me/despertandoleoes 
t.me/aslantwitter"
2021-09-04T17:24:45Z,,-1001402503618,,Sem imagem,0b1111111111111111100101101000010011111011100010011000000000000000,2021,"
Marseille"
2021-09-07T18:29:49Z,,-1001402503618,,Sem imagem,0b0100000101010101101010101010101100101011111110111010000010100000,2021,"
Nando Moura e Arthur do MF queriam tumultuar a manifestação em São Paulo. E foram afastados pela Polícia"
2021-09-07T17:38:51Z,,-1001402503618,,Sem imagem,0b1001100101000011100101001000010011111111100101001011000010000000,2021,"
Rio de Janeiro - Copacabana"
2021-09-06T22:00:04Z,,-1001402503618,,Sem imagem,0b0000000001000101000001000011011110111111101101011111111111000000,2021,"
@GFiuza_Oficial perguntou o que as pessoas que não estão totalmente confiantes em relação a vacina devem fazer diante da obrigatoriedade em tomar vacinas e a Drª Maria Emília respondeu👆"
2021-09-07T14:42:52Z,,-1001384086650,,Sem imagem,0b1000000110000110111111111111000000000011111111110010111111000000,2021,"
PRONUNCIAMENTO DE BOLSONARO EM BRASILIA 7 DE SETEMBRO. ACABOU PARA OS COMUNISTAS."
2021-09-07T08:19:36Z,operacaojaguar,-1001384086650,,Sem imagem,0b0011110111000111000111111100001000111111000110000110001010110000,2021,"
Amanhã será gigante!"
2021-09-07T21:55:39Z,,-1001384086650,,Sem imagem,0b0011110100101000001100011100011111100010101000100011000011111111,2021,"
Entenda o virus"
2021-09-08T00:30:14Z,O_Despertar,-1001384086650,,Sem imagem,0b1111111110110100100101001011011010010100101101111000000010000000,2021,"
🌩

🇧🇷🚜🇧🇷🚜🇧🇷🚜🇧🇷🚜🇧🇷🚜🇧🇷


🔥🇧🇷🔥 JACUMPEBA - ES"
2021-09-06T22:39:29Z,,-1001384086650,,Sem imagem,0b0001011001000011000000101110110111100011011001100011111010001110,2021,"
É LINDO"
2021-09-05T16:39:32Z,,-1001401019431,,Sem imagem,0b0111110001011111111111110000000010000000000000001111101100000000,2021,"
Que doçura de vídeo. 😊💜"
2021-09-01T03:11:58Z,Canal1989,-1001401019431,,Sem imagem,0b1111110100011000111111111001110111100100000000001010110011111000,2021,"
Menina relata os coágulos que apareceram em seu corpo após vacina da Pfizer. 🤦🏽‍♀️"
2021-09-03T15:02:46Z,,-1001238880242,,Sem imagem,0b0111110010000000111001110000010000100111111101101110101110000000,2021,"
😨 Ataque com faca em um supermercado, Auckland, Nova Zelândia. 
Foi relatado que um homem atacou pessoas com uma faca na manhã de sexta-feira, 3 de setembro de 2021, em um supermercado no sudoeste de Auckland. Pelo menos seis pessoas ficaram feridas antes da polícia intervir e prender o agressor. As vítimas foram levadas ao hospital, três delas em estado crítico."
2021-09-03T23:49:53Z,,-1001238880242,,Sem imagem,0b0000000001101001101101001111110101111000000000101000000000000000,2021,"
😨 Rapaz...
Isso é uma espécie de super herói LGBT gospel? Sim, compreendi, agora é moda ""varão"" usar esse estilo saia!  👌🏻👍🏼

 @riccksilva usa várias desse tipo!"
2021-09-07T16:07:37Z,,-1001238880242,,Sem imagem,0b0111111100100100101111011111011000000000101111111000000010000000,2021,"
🇧🇷 Rio de Janeiro - Depois avaliaremos se tudo isso, no país inteiro, surtiu algum efeito real!

(Mensagem desrespeitosa ou fora do contexto, os usuários serão banidos)"
2021-09-08T00:33:10Z,,-1001238880242,,Sem imagem,0b1111000111100001000100111110000000001111000010001111111111110000,2021,"
Que loucura 👀
O seguidor que fizer algo assim aqui, ganha uma lua de mel com a Dilma e um jantar com a Joice Hasselmann... 👍🏼🤢

🇨🇵 ""Homem-Aranha francês” protesta contra o passaporte sanitário do Covid! Alain Robert, escalou a torre da região Défense da capital francesa sem equipamento de segurança - em uma demonstração contra as restrições do coronavírus da França. 
“É uma escalada contra o passe de saúde, que irrita a todos. É um ataque às liberdades fundamentais, este passe é uma vergonha”, disse Robert. 

O homem de 60 anos foi preso depois de uma hora de escalada por “colocar em risco a vida de outras pessoas”, algo pelo qual ele costumava ser preso, por constantemente tentar escalar o prédio. Enfim, ele conseguiu após sua 11ª tentativa!"
2021-09-04T18:50:01Z,,-1001238880242,,Sem imagem,0b1001110010100010111111100000101011101100101010011000000010000000,2021,"
🏳️‍🌈 Em todos os lugares, vemos pessoas revoltadas contra o ativismo LGBT..."
2021-09-05T16:12:41Z,,-1001238880242,,Sem imagem,0b0000001011111111000010001111111111111111100001001001100011000000,2021,"
🇬🇳⚡⚡ Primeira declaração e comparecimento do comandante das forças especiais Mamadi Doumbouya que obviamente assumiu o controle da situação."
2021-09-03T15:32:08Z,,-1001238880242,,Sem imagem,0b0000110100000100000000010011111111110000000011011111110101000000,2021,"
👀 Assista até o final, o mundo tá muito esquisito..."
2021-09-05T15:59:32Z,,-1001238880242,,Sem imagem,0b1111111110101010101010101001011110110010101010001000000010000000,2021,"
🇬🇳⚡⚡ CONFIRMADO: informações internacionais relatam golpe em curso em Guiné!"
2021-09-06T05:18:34Z,,-1001238880242,,Sem imagem,0b1111010001111000001111111000011111110100000010001111010011000000,2021,"
Vamos verificar a greve de caminhoneiros na Austrália: 
Está indo como esperado. 👌🏻"
2021-09-06T04:46:06Z,,-1001238880242,,Sem imagem,0b0011111100111111000001000010110110001101101111111110000000100000,2021,"
👀"
2021-09-07T22:01:19Z,,-1001238880242,,Sem imagem,0b1110100110011001111101101011011011110110000000001111000000000000,2021,"
⛔ Comentários desrespeitosos ou fora de contexto, os usuários serão banidos. 

🇧🇷 MANIFESTAÇÃO - Vídeos da manifestação em todo o país: São Paulo, Vitória, Copacabana... 
O povo grita ""LIBERDADE"", porém mal sabem que a Agenda 2030 da Nova Ordem Mundial é implacável, inevitável, impossível de ser parada.

🤔 Não somos contra manifestação, o povo tem que se levantar mesmo. Mas, Você que saiu da MATRIX acha que, assim que a verdade e a liberdade forem extintas para sempre, em breve, através da lei marcial global que virá, o início do Great Reset, as variantes mortais que virão para matar BILHÕES para cumprir-se a Agenda 2030, esse mesmo povo irá as ruas protestar?
Acreditamos que talvez não, pois, o Brasil passou de 90% da população totalmente vacinada!"
2021-09-03T16:26:59Z,,-1001238880242,,Sem imagem,0b1111111110101010101010101010101010010101110100011000000010000000,2021,"
🤔"
2021-09-04T23:25:02Z,,-1001238880242,,Sem imagem,0b0000010011011110111111111111000001101100011011101010101111100010,2021,"
- Call of Duty - Talibã Airport

A filmagem bizarra, com música, mostra os soldados mirando em alvos inexistentes, escalando assentos de plástico e chutando portas giratórias já abertas. Em uma cena, eles parecem estar procurando por aranhas."
2021-09-04T23:17:49Z,,-1001238880242,,Sem imagem,0b1111011011110010001111001101100010001000100010001000100010001000,2021,"
Venha me dizer que o mundo tem jeito... 🤡👍🏼"
2021-09-05T16:18:32Z,,-1001238880242,,Sem imagem,0b0000000000010001100110001000100011111111000011111000000000000000,2021,"
🇬🇳⚡ CONFIRMADO - O presidente de Guiné foi preso. Forças especiais pró golpe com o presidente que agora foi preso, afirmam: 
“Decidimos dissolver o governo. O líder rebelde na Guiné, coronel Mamadi Dumbuya, anunciou a abolição da atual constituição e o fechamento das fronteiras do país."
2021-09-06T10:05:17Z,,-1001238880242,,Sem imagem,0b1100001001101001100101001001010010111111101101101000000010000000,2021,"
💉 Isso não é brincadeira..."
2021-09-07T21:48:27Z,,-1001399926224,,Sem imagem,0b0000000101010101101010101010101000101010101110111000000010000000,2021,"
Professor de guitarra, Nando Moura, e político-comediante, Arthur do Val, ambos opositores de Bolsonaro, foram retirados à força pelos patriotas na Paulista, sendo necessário a intervenção da gloriosa Polícia Militar de SP 
Os dois opositores estavam gravando entre a sociedade de bem possível quadro para seus canais no Youtube, a fim de tentar confrontar e criar imagem negativa da manifestação."
2021-09-04T00:37:21Z,,-1001387922611,,b551c00548aa2ffe6be2177996afd0a41ad99fd7a776ea10680061aa391f176d,Sem imagem,2021,"
🇧🇷 Porta dos Quartéis Oficial — O melhor presente da Vida é a Liberdade!

► Avante povo Brasileiro, a nossa salvação depende de nós mesmos. Dia 7 de Setembro todos às Portas Dos Quartéis!

Se você estiver em São Paulo, vá ao QG do SUDESTE (Mario Kozel Fllho), de manhã e depois vá à Paulista ter com o nosso Presidente Bolsonaro e peça INTERVENÇÃO (LIBERDADE!), ELE SÓ ESTÁ ESPERANDO VOCÊ PEDIR ISTO! (""PÁTRIA, DEVER E HONRA!"").
E depois de ter com o presidente, volte para o QG do SUDESTE e fique por lá aos milhares!, ESTÁ TUDO PRONTO PARA O BRASIL ACONTECER! ⚡️⚡️⚡️🇧🇷👍⚡️⚡️⚡️

🇧🇷 ""DEUS, PÁTRIA E FAMÍLIA!""
—————————————
@portadosquarteis
@porta_do_quartel_Oficial
@MidiasdaPortdoQuartel"
2021-09-01T04:29:46Z,,-1001387922611,,e000e027e477c463cfe3c7e307e78ce7cc02e806747fe804cc008dc037ff3fdd,Sem imagem,2021,"
Configurando o Telegram para a voz ficar fluída no Chat-de-Voz e na Chamada-de-Voz."
2021-09-01T07:07:05Z,,-1001387922611,,eaaac523a5551edd952acb42caad2d2f92d530f4cb4a25e19e0b32c3c969c78d,Sem imagem,2021,"
🇧🇷 Porta dos Quartéis Oficial — O melhor presente da Vida é a Liberdade!

► 🇧🇷 SETEMBRO DE 2021 - Inicia-se hoje a campanha virtual para trocarmos nossas fotos de perfil pela bandeira do Brasil até o dia 07/setembro. Vamos ser cidadãos neste momento em que o STF cerceia nossa liberdade e nos impõe a ditadura do judiciário. Segue abaixo UMA ARTE REMODELADA POR MIM, FICA AUTORIZADO O USO LIVREMENTE* DESDE QUE NÃO APAGUEM O NOME DO ARTISTA.
—————————————
@portadosquarteis
@porta_do_quartel_Oficial
@MidiasdaPortdoQuartel"
